stockemotions_full
id,date,ticker,emo_label,senti_label,original,processed
104428,2020-08-13,TSLA,amusement,bullish,$TSLA trade idea that could be 🔥 $4.15 1700C expiring tomorrow when it hit $1600 support. Will be watching to see how it pays. Risky but if you’ve got some gambling money! Lotto Play!,Tesla trade idea that could be  [fire]  $4.15 1700C expiring tomorrow when it hit $1600 support. Will be watching to see how it pays. Risky but if you’ve got some gambling money! Lotto Play!
104429,2020-08-13,TSLA,excitement,bullish,"$TSLA thank u, looking forward to more💯","Tesla thank u, looking forward to more [hundred points] "
104430,2020-08-14,TSLA,belief,bullish,"$TSLA 📈 Morgan Stanley raised its Tesla (TSLA) target price to $1,360 and updated its ""bull case scenario"" to $2,636. Last month, the firm already raised its Tesla target price twice.🚀","Tesla  [chart increasing]  Morgan Stanley raised its Tesla (TSLA) target price to $1,360 and updated its ""bull case scenario"" to $2,636. Last month, the firm already raised its Tesla target price twice. [rocket]"
104431,2020-08-14,MSFT,amusement,bearish,$MSFT You guys must love going in circles 😂😂,Microsoft You guys must love going in circles  [face with tears of joy]
104432,2020-08-14,TSLA,anxiety,bullish,$TSLA /MNQ is green now. If it keeps green we will see $1650 in PM. 📈💰💪✅,Tesla /MNQ is green now. If it keeps green we will see $1650 in PM.  [chart increasing]  [money bag]  [flexed biceps]  [check mark button]
104433,2020-08-14,AAPL,disgust,bullish,$AAPL lol you think people really care about fornite an gonna panic sale their shares for that 😂this is serious business here not games new iPhones an bundles coming out 💪🏼💪🏼170$ today,Apple lol you think people really care about fornite an gonna panic sale their shares for that  [face with tears of joy] this is serious business here not games new iPhones an bundles coming out  [flexed biceps medium light skin tone]  170$ today
104434,2020-08-14,WMT,ambiguous,bullish,$WMT wow the CNBC clip of walmart+  🚀🚀🚀 ... unless they trying to call in herd  again to massacre🤣🤣 it’s okay it will be here eventually😁,Walmart wow the CNBC clip of walmart+   [rocket]    ... unless they trying to call in herd  again to massacre [rolling on the floor laughing]   it’s okay it will be here eventually [beaming face with smiling eyes]
104435,2020-08-14,TSLA,confusion,bullish,$TSLA thinking of buying a 1660 call 🤔 what shud i do?,Tesla thinking of buying a 1660 call  [thinking face]  what shud i do?
104436,2020-08-14,NFLX,optimism,bullish,$NFLX I don’t want to see it under 470 anymore 😀,Netflix I don’t want to see it under 470 anymore  [grinning face]
104437,2020-08-14,TSLA,disgust,bullish,$TSLA Bears just short when we hit 1850 today. This thing was supposed to go down and its still going up. 🙂🙂🙂,Tesla Bears just short when we hit 1850 today. This thing was supposed to go down and its still going up.  [slightly smiling face]
104438,2020-08-14,AAPL,confusion,bullish,$AAPL Anyone else a long and not really worried? 🤷‍♀️,Apple Anyone else a long and not really worried?  [woman shrugging]
104439,2020-08-14,AMZN,belief,bearish,$AMZN 👁👄👁 bears shopping spree see you monday!,Amazon  [eye]  [mouth]   bears shopping spree see you monday!
104440,2020-08-14,HD,confusion,bullish,$HD gonna hit $285 today. But my options are going to be worth less then what I paid. 🤔,Home Depot gonna hit $285 today. But my options are going to be worth less then what I paid.  [thinking face]
104441,2020-08-14,AAPL,amusement,bullish,$AAPL I hope it goes bak to 460 at least 💰❤️,Apple I hope it goes bak to 460 at least  [money bag]  [red heart]
104442,2020-08-14,AAPL,ambiguous,bullish,$AAPL who getting in on that stock split👀,Apple who getting in on that stock split [eyes]
104443,2020-08-14,TSLA,excitement,bullish,"$TSLA battery day, joining S&P and that stock split🚀🚀🚀🚀","Tesla battery day, joining S&P and that stock split [rocket]    "
104444,2020-08-14,AAPL,excitement,bullish,$AAPL can u pos go green so the market can rally already 🖕 autistic ticker,Apple can u pos go green so the market can rally already  [middle finger]  autistic ticker
104445,2020-08-14,BABA,anxiety,bearish,$BABA done with this 🗑 stock. F*ck Trump.,Alibaba done with this  [wastebasket]  stock. F*ck Trump.
104446,2020-08-14,TSLA,excitement,bullish,"$TSLA Strong week.... flagging daily. I expect a strong week, next week. Holding📈📈📈📈","Tesla Strong week.... flagging daily. I expect a strong week, next week. Holding [chart increasing]    "
104447,2020-08-14,TSLA,optimism,bullish,$TSLA closed at an all time high today. Shorts will roast next week 🔥🔥,Tesla closed at an all time high today. Shorts will roast next week  [fire]
104448,2020-08-14,TSLA,disgust,bullish,$TSLA when  should I sell this  1635 9/4 call 🤷🏼‍♂️,Tesla when  should I sell this  1635 9/4 call  [man shrugging medium light skin tone]
104449,2020-08-14,TSLA,disgust,bullish,$TSLA All the Analysts including Morgan Stanley and Bank of America are bullish now. Many upgrades are coming next week as well as S&P news. Bears 🐻 should stay away or hide somewhere in the jungle.🌪😉🤪,Tesla All the Analysts including Morgan Stanley and Bank of America are bullish now. Many upgrades are coming next week as well as S&P news. Bears  [bear]  should stay away or hide somewhere in the jungle. [tornado]  [winking face]  [zany face]
104450,2020-08-14,TSLA,optimism,bullish,"$TSLA Tesla closed at an all-time closing high today.  🔥

Who thinks S&P 500 will announce next week that TSLA will be added to the index?","Tesla Tesla closed at an all-time closing high today.   [fire] 

Who thinks S&P 500 will announce next week that TSLA will be added to the index?"
104451,2020-08-14,PFE,anger,bearish,$PFE what is it considered such a negative thing to be short on a stock lol 🤷🏻‍♂️,Pfizer what is it considered such a negative thing to be short on a stock lol  [man shrugging light skin tone]
104452,2020-08-15,TSLA,disgust,bullish,"$TSLA yall posting these photo face memes killing me 🤣🤣🤣🤣

Toss a coin... to your witcher oh valley of pleennntyy","Tesla yall posting these photo face memes killing me  [rolling on the floor laughing]    

Toss a coin... to your witcher oh valley of pleennntyy"
104453,2020-08-15,AAPL,ambiguous,bearish,"$AAPL strongest bulls here do not understand simple sentences. I'd be worried. 
Again, ""when the strippers and cab drivers say buy... YOU buy!!"" LOL 😆","Apple strongest bulls here do not understand simple sentences. I'd be worried. 
Again, ""when the strippers and cab drivers say buy... YOU buy!!"" LOL  [grinning squinting face] "
104454,2020-08-15,AAPL,amusement,bearish,"$AAPL breaking news! Tim Cook switch to Android after he forgot again he's security question nr. 2 to unlock he's iPhone 11 smartphone. It's was something about he's first job that he's not remember, he's added in interview 🤣","Apple breaking news! Tim Cook switch to Android after he forgot again he's security question nr. 2 to unlock he's iPhone 11 smartphone. It's was something about he's first job that he's not remember, he's added in interview  [rolling on the floor laughing]"
104455,2020-08-15,TSLA,anxiety,bullish,$TSLA who is expanding there portfolio with Tesla / This is the future / look around everywhere you are located if you don’t see a Tesla / that’s a sign .... the future is coming . Don’t miss the chance of a lifetime / The CEO 👨‍💼 is A Mastermind,Tesla who is expanding there portfolio with Tesla / This is the future / look around everywhere you are located if you don’t see a Tesla / that’s a sign .... the future is coming . Don’t miss the chance of a lifetime / The CEO  [man office worker]  is A Mastermind
104456,2020-08-17,AAPL,ambiguous,bearish,$AAPL The bulls are so funny 🤣🤣🤣🤣 love you guys,Apple The bulls are so funny  [rolling on the floor laughing]     love you guys
104457,2020-08-17,AAPL,ambiguous,bearish,$AAPL 😂 too many new comer rookies with no understanding of fundamentals  in Apple right now.,Apple  [face with tears of joy]  too many new comer rookies with no understanding of fundamentals  in Apple right now.
104458,2020-08-17,TSLA,confusion,bullish,$TSLA trying to figure out how to time my $199 2018 shares. Sell tomorrow if runs up again to rebuy shares before 21st? Rebuy after split? 🤔,Tesla trying to figure out how to time my $199 2018 shares. Sell tomorrow if runs up again to rebuy shares before 21st? Rebuy after split?  [thinking face]
104459,2020-08-17,TSLA,ambiguous,bullish,$TSLA  Mini short attack after hours was a major league fail!  LOL  👍,Tesla  Mini short attack after hours was a major league fail!  LOL   [thumbs up]
104460,2020-08-17,NVDA,depression,bullish,$NVDA For A second I thought they announced a split 😭,NVIDIA For A second I thought they announced a split  [loudly crying face]
104461,2020-08-17,TSLA,anxiety,bullish,"Team members killed the $TSLA run today! Alerted at open , what a RUN!!! Join us for premium alerts and watchlists with our professionals using the link in our bio ALL FOR FREE! Join today! 🔥🔥🏆📈","Team members killed the Tesla run today! Alerted at open , what a RUN!!! Join us for premium alerts and watchlists with our professionals using the link in our bio ALL FOR FREE! Join today!  [fire]   [trophy]  [chart increasing] "
104462,2020-08-17,TSLA,disgust,bullish,$TSLA  A lot of angry/butt-hurt folks here 😂,Tesla  A lot of angry/butt-hurt folks here  [face with tears of joy]
104463,2020-08-17,AMZN,anxiety,bullish,$AMZN made money scalping this all day and bought at the top like an idiot... if it dips all day tomorrow I’ll be holding serious bags 🤦🏻‍♂️,Amazon made money scalping this all day and bought at the top like an idiot... if it dips all day tomorrow I’ll be holding serious bags  [man facepalming light skin tone]
104464,2020-08-17,TSLA,disgust,bullish,$TSLA like if you still can’t afford the stock after the split 🤣,Tesla like if you still can’t afford the stock after the split  [rolling on the floor laughing]
104465,2020-08-17,WMT,optimism,bullish,$WMT hopefully I will regret selling my Friday $132 calls because my Sept and Dec calls will be 💵💵💵,Walmart hopefully I will regret selling my Friday $132 calls because my Sept and Dec calls will be  [dollar banknote]
104466,2020-08-17,TSLA,disgust,bullish,$TSLA how much y’all think this 8/21 could be worth 🙏🏾👀,Tesla how much y’all think this 8/21 could be worth  [folded hands medium dark skin tone]  [eyes]
104467,2020-08-18,TSLA,ambiguous,bullish,$TSLA everyday bears put on their clown masks to come and entertain us as they continue to lose money and the stock goes up. “tEsLa sToNk iZ gOiNg tO siKzTeEn hUnDRiD tEwMaRrOw” 😂😂😂😂😂,Tesla everyday bears put on their clown masks to come and entertain us as they continue to lose money and the stock goes up. “tEsLa sToNk iZ gOiNg tO siKzTeEn hUnDRiD tEwMaRrOw”  [face with tears of joy]
104468,2020-08-18,TSLA,excitement,bullish,"$TSLA we’ll , my put might make a tiny profit after all before I cut it quick and pick up calls for the ride to $2000 lol. Phew what a bad idea 🤧😪🤤","Tesla we’ll , my put might make a tiny profit after all before I cut it quick and pick up calls for the ride to $2000 lol. Phew what a bad idea  [sneezing face]  [sleepy face]  [drooling face]"
104469,2020-08-18,TSLA,excitement,bullish,$TSLA Shall we destroy Walmart tomorrow? 🚀🤑🚀🤑🚀,Tesla Shall we destroy Walmart tomorrow?  [rocket]  [money mouth face]
104470,2020-08-18,TSLA,disgust,bullish,"$TSLA .... The 🐻's keep trying their best to knock us down, but what do we do....... laugh in their face 🤣 😆 😂","Tesla .... The  [bear] 's keep trying their best to knock us down, but what do we do....... laugh in their face  [rolling on the floor laughing]   [grinning squinting face]   [face with tears of joy] "
104471,2020-08-18,TSLA,excitement,bullish,$TSLA Do my 8/21 $2400 Calls actually have a shot 😂 I only bought them for a cheap quick flip but now idk if I should keep holding or sell this morning,Tesla Do my 8/21 $2400 Calls actually have a shot  [face with tears of joy]  I only bought them for a cheap quick flip but now idk if I should keep holding or sell this morning
104472,2020-08-18,TSLA,excitement,bullish,$TSLA 🤑🤑🤑🤑🤑🤑🤑🤑🤑🚀🚀🚀🚀🚀 THANK GOD I BOUGHT IN AT $1380!!!!!,Tesla  [money mouth face]          [rocket]      THANK GOD I BOUGHT IN AT $1380!!!!!
104473,2020-08-18,TSLA,excitement,bullish,"$TSLA Nothing but an unstoppable TRAIN 🚂 and a raging BULL !! Thanks Elon for helping me buy a brand new 2020 Rover Supercharged Autobiography Edition. 🙏🙏🙏
I owe you 😊😊😊😊😊😊","Tesla Nothing but an unstoppable TRAIN  [locomotive]  and a raging BULL !! Thanks Elon for helping me buy a brand new 2020 Rover Supercharged Autobiography Edition.  [folded hands]   
I owe you  [smiling face with smiling eyes]"
104474,2020-08-18,TSLA,ambiguous,bullish,$TSLA and we aren't even in the Snp yet 😂,Tesla and we aren't even in the Snp yet  [face with tears of joy]
